,item,sentence,zone,RT,word,nItem,meanItemRT,sdItemRT,gmeanItemRT,gsdItemRT,surprisal,all_entropy,prev_surprisal,prev_all_entropy,w_len,prev_w_len,log_freq,prev_log_freq,loc
4765,5,24,580,248,caused,94,311.1808511,101.037517,297.0315386,1.351163348,,,,,,,,,
4766,5,24,581,247,the,94,306.5212766,106.2080256,290.7684084,1.3763851,,,,,,,,,
4767,5,24,582,270,barber,94,308.5851064,106.9468172,293.294542,1.366318735,,,,,,,,,
4768,5,24,583,282,to,94,316.8297872,140.4024659,294.5123496,1.443636308,,,,,,,,,
4769,5,24,584,236,shake,93,334.5591398,119.636902,315.1765323,1.413167191,,,,,,,,,
4770,5,24,585,236,his,94,324.106383,113.0116055,305.9772559,1.408524261,,,,,,,,,
4771,5,24,586,248,"head,",93,333.9032258,146.5438845,311.6245074,1.430318385,,,,,,,,,
4772,5,24,587,270,like,92,331.5108696,159.3280874,306.6198839,1.450313154,,,,,,,,,
4773,5,24,588,270,he,93,318.4731183,119.5768437,300.3897974,1.399480268,,,,,,,,,
4774,5,24,589,292,was,94,296.9148936,88.74024672,285.1306045,1.32462972,,,,,,,,,
4775,5,24,590,259,telling,94,306.8085106,93.08699557,293.9913939,1.337305081,,,,,,,,,
4776,5,24,591,270,"her,",94,382.7234043,295.1444117,330.5903352,1.627163107,,,,,,,,,
4777,5,24,592,326,'No'.,94,405.212766,271.7259401,359.6251212,1.565179196,,,,,,,,,
4778,5,25,593,225,In,94,356.0638298,190.2592916,325.4220103,1.483962683,,,,,,,,,
4779,5,25,594,282,"response,",94,334.3510638,129.3276831,314.3986931,1.407594324,,,,,,,,,
4780,5,25,595,258,the,93,316.9892473,105.6188281,301.3284117,1.37246969,,,,,,,,,
4781,5,25,596,259,matron,94,330.7234043,132.9730674,311.8321734,1.389156246,,,,,,,,,
4782,5,25,597,270,walked,93,366.2688172,282.2471219,322.5668924,1.542343632,,,,,,,,,
4783,5,25,598,293,over,92,320.8152174,113.2433856,304.7559225,1.365900954,,,,,,,,,
4784,5,25,599,213,to,92,310.7065217,103.6638203,296.2868255,1.352570491,,,,,,,,,
4785,5,25,600,259,a,94,324.9893617,162.9740724,301.2921876,1.433577966,,,,,,,,,
4786,5,25,601,259,little,93,310.0107527,105.2506836,293.8062145,1.387281246,,,,,,,,,
4787,5,25,602,248,man,94,337.1702128,135.2744433,314.6807465,1.44116443,,,,,,,,,
4788,5,25,603,258,sitting,93,309.8387097,91.48738216,297.0510336,1.339861577,,,,,,,,,
4789,5,25,604,282,in,93,299.4623656,95.41950388,286.2022873,1.347962817,,,,,,,,,
4790,5,25,605,236,an,94,326.2765957,156.9829389,301.5686475,1.452633087,,,,,,,,,
4791,5,25,606,270,office,94,322.5744681,127.1269359,301.7102146,1.434260663,,,,,,,,,
4792,5,25,607,281,chair,94,314.3297872,100.6945117,300.168133,1.353632214,,,,,,,,,
4793,5,25,608,281,that,94,333.6170213,122.6539942,314.3778804,1.405155274,,,,,,,,,
4794,5,25,609,225,squeaked,94,337.6808511,134.9368799,315.2267081,1.443305335,,,,,,,,,
4795,5,25,610,327,as,93,339.0537634,244.8543651,308.3945735,1.449980318,,,,,,,,,
4796,5,25,611,247,it,93,308.8924731,110.0198068,292.7000221,1.379825309,,,,,,,,,
4797,5,25,612,225,rolled,94,322.9255319,127.2507675,302.5816335,1.421556885,,,,,,,,,
4798,5,25,613,270,around,94,315.287234,107.5812893,300.0513425,1.361697613,,,,,,,,,
4799,5,25,614,259,the,92,301.3369565,111.9135535,284.0235263,1.404448812,,,,,,,,,
4800,5,25,615,259,floor,93,319.9784946,216.8227075,291.2742469,1.460057128,,,,,,,,,
4801,5,25,616,236,and,92,309.7826087,106.2186037,293.5346346,1.385702866,,,,,,,,,
4802,5,25,617,248,spoke,92,298.1630435,102.0826294,284.3631031,1.348066114,,,,,,,,,
4803,5,25,618,281,to,93,287.7849462,96.24288223,274.6674538,1.348117529,,,,,,,,,
4804,5,25,619,225,him.,93,331.9462366,185.3735574,303.385256,1.477231028,,,,,,,,,
4805,5,26,620,259,It,94,318.7659574,214.8918921,292.3893751,1.427773524,,,,,,,,,
4806,5,26,621,258,was,94,281.7340426,85.89505669,270.1534763,1.332370305,,,,,,,,,
4807,5,26,622,225,the,94,318.712766,221.7956835,287.9542741,1.481506869,,,,,,,,,
4808,5,26,623,293,little,93,307.3978495,143.1123867,287.3358498,1.40771834,,,,,,,,,
4809,5,26,624,247,man,92,294.6195652,95.66893951,280.7706737,1.362198047,,,,,,,,,
4810,5,26,625,237,who,93,317.2365591,232.459412,284.651363,1.483667114,,,,,,,,,
4811,5,26,626,258,then,92,304.1086957,114.47102,287.0240123,1.387560183,,,,,,,,,
4812,5,26,627,225,walked,94,293.6595745,87.3142333,282.1471825,1.322640371,,,,,,,,,
4813,5,26,628,315,over,93,284.6666667,81.16895066,274.4436177,1.305692842,,,,,,,,,
4814,5,26,629,315,and,93,290.9892473,87.86297319,278.7456407,1.343507562,,,,,,,,,
4815,5,26,630,237,said,93,307.6129032,111.59165,290.6820432,1.388712616,,,,,,,,,
4816,5,26,631,236,something,94,319.9574468,102.1978805,305.7703626,1.347630763,,,,,,,,,
4817,5,26,632,236,to,94,293.5531915,78.62810478,283.4762513,1.305615401,,,,,,,,,
4818,5,26,633,248,the,94,298.5,103.9798109,283.2344482,1.373785161,,,,,,,,,
4819,5,26,634,247,man,94,312.9680851,98.57407587,298.40037,1.363381756,,,,,,,,,
4820,5,26,635,259,who,93,301.0537634,89.59308562,288.1165303,1.35036839,,,,,,,,,
4821,5,26,636,225,was,94,279.9893617,84.62764675,269.1247802,1.317185637,,,,,,,,,
4822,5,26,637,270,cutting,94,280.6382979,82.40117588,269.6471481,1.324804373,,,,,,,,,
4823,5,26,638,236,my,93,297.3548387,118.7340511,280.758564,1.377574231,,,,,,,,,
4824,5,26,639,293,hair.,91,310.1758242,107.9533432,293.5333006,1.39147327,,,,,,,,,
4825,5,27,640,247,The,94,319.3510638,134.2570723,298.9664276,1.416177244,,,,,,,,,
4826,5,27,641,237,next,93,290.1827957,92.36375939,277.7923375,1.335614145,,,,,,,,,
4827,5,27,642,247,thing,92,277.6847826,73.49350414,268.5999791,1.295164232,,,,,,,,,
4828,5,27,643,225,I,92,287.0,96.7317578,273.8323089,1.348559911,,,,,,,,,
4829,5,27,644,259,"knew,",94,303.8085106,126.776518,286.7469972,1.378744889,,,,,,,,,
4830,5,27,645,236,the,94,321.9148936,188.5029682,295.4947435,1.454273618,,,,,,,,,
4831,5,27,646,248,man,94,288.5212766,81.2001018,278.010126,1.312226862,,,,,,,,,
4832,5,27,647,247,who,94,290.0425532,87.71899353,278.1391747,1.333799407,,,,,,,,,
4833,5,27,648,236,was,93,292.0322581,97.17761099,279.3743998,1.333927131,,,,,,,,,
4834,5,27,649,259,cutting,93,282.5483871,84.88054472,271.0673949,1.332465703,,,,,,,,,
4835,5,27,650,248,my,94,273.9255319,76.84759941,263.7979732,1.317643584,,,,,,,,,
4836,5,27,651,270,hair,94,296.5531915,108.610443,280.7095606,1.382884607,,,,,,,,,
4837,5,27,652,281,told,93,297.6344086,168.8704021,274.8086796,1.434837563,,,,,,,,,
4838,5,27,653,214,me,93,285.1935484,84.69000481,273.8124539,1.330056238,,,,,,,,,
4839,5,27,654,236,that,93,313.0645161,187.8234489,286.4644732,1.451571467,,,,,,,,,
4840,5,27,655,225,he,93,308.1505376,283.1900555,275.2819042,1.463209936,,,,,,,,,
4841,5,27,656,225,was,93,302.1827957,109.5060001,286.0799415,1.382342222,,,,,,,,,
4842,5,27,657,225,no,93,328.5053763,122.9268626,306.9282178,1.451023559,,,,,,,,,
4843,5,27,658,248,longer,94,325.8617021,188.3816534,299.7987962,1.449604518,,,,,,,,,
4844,5,27,659,258,allowed,93,313.483871,106.3131769,297.6842495,1.374387508,,,,,,,,,
4845,5,27,660,225,to,92,303.6304348,116.8774805,286.8484024,1.38449112,,,,,,,,,
4846,5,27,661,248,give,93,292.0537634,87.452517,279.8438672,1.340387605,,,,,,,,,
4847,5,27,662,247,me,94,304.2234043,112.9493325,286.7741054,1.399908827,,,,,,,,,
4848,5,27,663,259,an,94,310.0851064,153.0946478,287.6032572,1.433419115,,,,,,,,,
4849,5,27,664,259,Elvis,93,298.9784946,102.114703,285.9944239,1.329506036,,,,,,,,,
4850,5,27,665,236,cut.,92,338.0869565,163.6414368,307.3485167,1.528859184,,,,,,,,,
4851,5,28,666,338,'Why,94,352.6382979,145.4878224,329.746518,1.428029996,,,,,,,,,
4852,5,28,667,225,not?',94,326.3617021,119.7570885,307.1356116,1.411661775,,,,,,,,,
4853,5,28,668,281,I,94,308.4255319,118.5824417,290.8556124,1.39131335,,,,,,,,,
4854,5,28,669,292,cried,94,350.8617021,203.0396752,313.811789,1.556453381,,,,,,,,,
4855,5,28,670,248,desperately.,94,342.287234,130.0113,318.7752001,1.466177642,,,,,,,,,
4856,5,29,671,248,The,93,330.1827957,123.2130486,310.6808448,1.410676532,,,,,,,,,
4857,5,29,672,258,kindly,94,347.8191489,168.7155118,318.9963019,1.488372124,,,,,,,,,
4858,5,29,673,304,barber,93,333.2795699,128.7431185,311.9450262,1.43359985,,,,,,,,,
4859,5,29,674,248,stopped,93,333.516129,127.1346097,315.8253589,1.377521193,,,,,,,,,
4860,5,29,675,270,by,94,333.0744681,162.5607737,310.4203634,1.41596946,,,,,,,,,
4861,5,29,676,281,the,94,344.0638298,208.2625932,312.5211478,1.487932013,,,,,,,,,
4862,5,29,677,236,matron,94,350.1914894,189.2047464,318.2759358,1.507236929,,,,,,,,,
4863,5,29,678,236,did,94,441.7234043,355.0410973,365.5395558,1.747312336,,,,,,,,,
4864,5,29,679,259,not,94,410.2553191,375.5772027,347.4921962,1.626379941,,,,,,,,,
4865,5,29,680,461,"answer,",93,411.1075269,305.7195526,356.9732094,1.609449495,,,,,,,,,
4866,5,29,681,360,but,93,370.655914,161.836639,344.6927167,1.444672668,,,,,,,,,
4867,5,29,682,349,from,93,318.8172043,121.3689977,299.953522,1.410728876,,,,,,,,,
4868,5,29,683,349,his,93,326.0967742,126.0382158,306.8713514,1.404580502,,,,,,,,,
4869,5,29,684,371,"expression,",93,350.1290323,130.2171452,331.2480953,1.385022844,,,,,,,,,
4870,5,29,685,225,I,94,307.7765957,84.16294414,296.8625897,1.309345223,,,,,,,,,
4871,5,29,686,237,could,94,298.1276596,90.73644145,286.4630427,1.31863129,,,,,,,,,
4872,5,29,687,236,tell,93,299.1290323,113.3916094,282.9924011,1.377071584,,,,,,,,,
4873,5,29,688,225,that,93,292.9139785,91.85440463,280.3957818,1.338323998,,,,,,,,,
4874,5,29,689,214,he,93,302.827957,147.6480557,282.6699302,1.406817535,,,,,,,,,
4875,5,29,690,236,wished,93,329.0752688,113.9971621,311.2548739,1.395836883,,,,,,,,,
4876,5,29,691,247,he,93,320.8172043,118.2443074,304.5949935,1.359849463,,,,,,,,,
4877,5,29,692,225,could,93,304.172043,91.09271718,292.3885943,1.318270514,,,,,,,,,
4878,5,29,693,394,cut,94,302.1276596,91.8154102,289.6401158,1.333411433,,,,,,,,,
4879,5,29,694,248,it,93,298.2903226,106.3723547,282.9865039,1.371051755,,,,,,,,,
4880,5,29,695,247,as,94,303.9680851,110.6663543,287.3812368,1.386604467,,,,,,,,,
4881,5,29,696,248,I,94,313.6382979,149.7104626,293.361229,1.406600304,,,,,,,,,
4882,5,29,697,258,had,93,306.344086,153.8224198,284.3329643,1.426369312,,,,,,,,,
4883,5,29,698,237,asked.,94,347.9893617,174.3966863,316.8768162,1.508287999,,,,,,,,,
4884,5,30,699,236,Within,94,321.5638298,98.38519411,307.5325837,1.347976835,,,,,,,,,
4885,5,30,700,236,a,93,306.5053763,114.4462684,290.9516664,1.362768583,,,,,,,,,
4886,5,30,701,237,few,94,293.4468085,106.9586009,278.9057213,1.357928809,,,,,,,,,
4887,5,30,702,258,"minutes,",94,319.3510638,103.9852872,304.3663506,1.358620584,,,,,,,,,
4888,5,30,703,225,it,93,314.7526882,101.1517001,299.8794064,1.366333868,,,,,,,,,
4889,5,30,704,237,wasn't,93,310.4731183,111.3949682,293.1832418,1.397420485,,,,,,,,,
4890,5,30,705,292,an,94,306.9042553,105.0569809,291.2725433,1.376411113,,,,,,,,,
4891,5,30,706,248,Elvis,94,337.7978723,169.1770454,310.7015137,1.471811246,,,,,,,,,
4892,5,30,707,225,"haircut,",94,302.3085106,96.14717958,289.3063204,1.34078361,,,,,,,,,
4893,5,30,708,247,but,94,295.4361702,87.44344513,284.024827,1.32065672,,,,,,,,,
4894,5,30,709,225,a,93,294.5376344,94.41335563,281.3964618,1.347219116,,,,,,,,,
4895,5,30,710,248,short,94,312.6595745,120.6776167,293.6885448,1.414729888,,,,,,,,,
4896,5,30,711,247,buzz,94,335.0851064,128.4832661,315.4821028,1.403509949,,,,,,,,,
4897,5,30,712,248,cut,94,328.5,125.2908659,309.7248339,1.402128454,,,,,,,,,
4898,5,30,713,247,that,93,310.483871,131.1002448,293.7082977,1.367299363,,,,,,,,,
4899,5,30,714,236,the,94,308.7340426,107.3169535,293.6959498,1.361065236,,,,,,,,,
4900,5,30,715,237,barber,94,321.9042553,113.7147033,304.2176713,1.396155054,,,,,,,,,
4901,5,30,716,337,had,93,318.8602151,115.2474268,301.5876218,1.38740598,,,,,,,,,
4902,5,30,717,225,given,94,319.3617021,122.2765112,301.3088464,1.392271526,,,,,,,,,
4903,5,30,718,214,me.,92,353.4347826,193.7387674,321.4247568,1.497319011,,,,,,,,,
4904,5,31,719,225,When,93,331.4193548,154.4432021,307.4501524,1.443175825,,,,,,,,,
4905,5,31,720,247,he,94,323.7553191,181.8745099,299.0256679,1.430093289,,,,,,,,,
4906,5,31,721,225,finished,93,306.2043011,96.4575328,292.4384556,1.356087943,,,,,,,,,
4907,5,31,722,237,shaving,94,321.1808511,93.76761056,308.1689523,1.336932809,,,,,,,,,
4908,5,31,723,236,off,94,324.9893617,111.7083852,309.9006472,1.350341069,,,,,,,,,
4909,5,31,724,225,all,94,325.5851064,159.1193107,302.3184524,1.437209382,,,,,,,,,
4910,5,31,725,259,my,94,312.2340426,94.06145618,298.5830077,1.354165486,,,,,,,,,
4911,5,31,726,281,hair,94,317.3191489,100.3105085,303.0212272,1.352637844,,,,,,,,,
4912,5,31,727,270,and,93,327.2258065,142.8789491,305.4124832,1.42686714,,,,,,,,,
4913,5,31,728,236,made,93,294.6344086,86.16046518,283.5156265,1.316822349,,,,,,,,,
4914,5,31,729,248,me,94,294.4468085,100.4198302,281.7598539,1.33007299,,,,,,,,,
4915,5,31,730,247,smell,94,313.287234,104.1741328,297.6371265,1.375607058,,,,,,,,,
4916,5,31,731,225,real,93,320.8064516,102.0227232,305.3388949,1.373383957,,,,,,,,,
4917,5,31,732,237,good,93,326.0322581,108.5089108,310.044186,1.37119447,,,,,,,,,
4918,5,31,733,247,with,94,307.1382979,92.44511316,293.751848,1.352289918,,,,,,,,,
4919,5,31,734,248,his,94,303.7765957,131.5767207,285.6707949,1.388416495,,,,,,,,,
4920,5,31,735,236,"powder,",93,339.1397849,146.968171,315.1666237,1.448134857,,,,,,,,,
4921,5,31,736,236,the,94,328.6595745,107.7749101,312.0704066,1.384355254,,,,,,,,,
4922,5,31,737,326,barber,93,328.4623656,146.5381356,308.5813077,1.389973855,,,,,,,,,
4923,5,31,738,214,handed,94,312.0957447,95.83532798,298.2519066,1.355112543,,,,,,,,,
4924,5,31,739,225,me,93,310.1935484,110.0666061,294.8281651,1.363128654,,,,,,,,,
4925,5,31,740,236,a,94,308.9893617,103.7027902,293.7056503,1.370951897,,,,,,,,,
4926,5,31,741,282,nickel,94,339.0425532,209.1257231,308.4198765,1.489275716,,,,,,,,,
4927,5,31,742,225,and,93,319.0,97.54608721,305.775284,1.334361231,,,,,,,,,
4928,5,31,743,225,told,93,302.9032258,87.28689136,290.597266,1.340162695,,,,,,,,,
4929,5,31,744,259,me,93,289.3225806,82.75003761,278.3309734,1.321452995,,,,,,,,,
4930,5,31,745,236,to,93,298.655914,115.0693075,282.5109563,1.377999574,,,,,,,,,
4931,5,31,746,225,go,93,296.4946237,93.67179331,282.6578319,1.366446615,,,,,,,,,
4932,5,31,747,270,outside,94,306.0212766,98.14581852,291.416132,1.367744639,,,,,,,,,
4933,5,31,748,304,to,93,309.4086022,102.8969764,295.3101219,1.349750812,,,,,,,,,
4934,5,31,749,247,the,94,300.3404255,101.7318374,287.0416569,1.335867972,,,,,,,,,
4935,5,31,750,236,snack,93,312.7419355,99.71294705,297.9987486,1.366729499,,,,,,,,,
4936,5,31,751,270,machine,93,313.9569892,93.00793725,301.130701,1.335323961,,,,,,,,,
4937,5,31,752,225,and,93,303.827957,99.16111436,291.2910349,1.326102157,,,,,,,,,
4938,5,31,753,225,buy,94,307.3085106,161.6807572,285.9571621,1.412226722,,,,,,,,,
4939,5,31,754,248,myself,93,303.2473118,90.47839712,290.1875786,1.35063074,,,,,,,,,
4940,5,31,755,236,a,93,318.1827957,123.7586138,299.661966,1.397004958,,,,,,,,,
4941,5,31,756,225,candy,93,317.172043,139.2073542,296.6806342,1.416242753,,,,,,,,,
4942,5,31,757,236,bar.,93,360.6021505,315.0069751,314.5052497,1.540244122,,,,,,,,,
4943,5,32,758,248,I,93,319.827957,148.2486618,298.6539045,1.418736654,,,,,,,,,
4944,5,32,759,236,handed,94,309.9574468,117.8155032,293.0142941,1.37823111,,,,,,,,,
4945,5,32,760,259,him,94,300.0425532,113.9407425,285.8067,1.343028692,,,,,,,,,
4946,5,32,761,214,the,93,295.1182796,93.95996482,282.7466835,1.330680061,,,,,,,,,
4947,5,32,762,225,nickel,92,301.076087,84.58031279,289.7627904,1.320520615,,,,,,,,,
4948,5,32,763,315,back,94,318.7659574,234.0391671,293.8312498,1.388013075,,,,,,,,,
4949,5,32,764,214,and,94,322.2340426,201.2332635,297.2890805,1.416439801,,,,,,,,,
4950,5,32,765,225,told,93,300.9247312,87.14920197,290.2294709,1.301932944,,,,,,,,,
4951,5,32,766,225,him,93,285.827957,88.19119837,274.7760338,1.314789008,,,,,,,,,
4952,5,32,767,236,that,93,304.0537634,176.7609148,282.5049537,1.397994025,,,,,,,,,
4953,5,32,768,236,I,93,297.688172,85.91033983,286.7015494,1.311340018,,,,,,,,,
4954,5,32,769,225,was,93,283.311828,73.09433727,274.6311243,1.282443649,,,,,,,,,
4955,5,32,770,236,not,93,292.8387097,122.5782173,277.4979738,1.353354159,,,,,,,,,
4956,5,32,771,270,hungry.,94,355.7659574,224.3323871,319.4522347,1.529176333,,,,,,,,,
4957,5,33,772,237,'I'm,94,322.5319149,153.5015465,302.3523664,1.388122543,,,,,,,,,
4958,5,33,773,225,so,93,318.7204301,115.705996,301.7158184,1.379656297,,,,,,,,,
4959,5,33,774,236,"sorry,",94,332.5106383,141.6094694,309.5226515,1.439081871,,,,,,,,,
4960,5,33,775,214,"baby,'",94,397.0957447,219.9141117,356.6845113,1.554438869,,,,,,,,,
4961,5,33,776,247,he,93,381.5913978,180.3091088,350.7579548,1.484356171,,,,,,,,,
4962,5,33,777,248,"said,",92,388.9130435,217.8086998,350.4546044,1.529396547,,,,,,,,,
4963,5,33,778,236,as,94,370.6276596,250.5534512,332.8176576,1.505411426,,,,,,,,,
4964,5,33,779,248,I,94,331.3085106,123.9638368,311.2112019,1.416790052,,,,,,,,,
4965,5,33,780,258,climbed,93,314.7849462,106.2250328,299.9164781,1.355798577,,,,,,,,,
4966,5,33,781,259,out,92,305.1195652,92.25571752,292.9966545,1.323649401,,,,,,,,,
4967,5,33,782,236,of,94,293.2553191,79.28768039,283.5417289,1.294602972,,,,,,,,,
4968,5,33,783,282,his,94,318.1702128,146.1065776,295.0548223,1.441907267,,,,,,,,,
4969,5,33,784,225,barber,93,326.0645161,169.3540032,300.1512994,1.456465736,,,,,,,,,
4970,5,33,785,225,chair.,93,326.2688172,123.1512096,307.9358033,1.390252912,,,,,,,,,
4971,5,34,786,236,'I,93,318.6129032,109.2875179,303.6691184,1.351789814,,,,,,,,,
4972,5,34,787,236,am,93,307.344086,89.29914244,295.7657027,1.315837358,,,,,,,,,
4973,5,34,788,236,not,92,300.3478261,94.19962842,287.5848224,1.335922507,,,,,,,,,
4974,5,34,789,237,a,92,326.0326087,156.1064339,300.6760498,1.457007297,,,,,,,,,
4975,5,34,790,236,"baby,'",93,380.6021505,170.6950714,351.2361203,1.479300639,,,,,,,,,
4976,5,34,791,247,I,92,342.3913043,161.5041902,318.2045603,1.4315733,,,,,,,,,
4977,5,34,792,237,"said,",91,343.6923077,173.6068158,316.068987,1.463746287,,,,,,,,,
4978,5,34,793,247,as,93,319.9892473,130.4935026,300.9459261,1.398175684,,,,,,,,,
4979,5,34,794,225,I,91,302.6483516,111.9557823,286.0351519,1.38353208,,,,,,,,,
4980,5,34,795,259,wiped,92,307.5978261,111.4892258,291.1173637,1.383363143,,,,,,,,,
4981,5,34,796,259,the,92,338.6413043,211.9850493,309.6364622,1.451246376,,,,,,,,,
4982,5,34,797,225,tears,93,313.2043011,128.7053898,296.4323142,1.363062731,,,,,,,,,
4983,5,34,798,214,from,93,291.9139785,77.47238721,282.7869069,1.28338375,,,,,,,,,
4984,5,34,799,225,my,93,324.8494624,202.5788063,298.146451,1.435619772,,,,,,,,,
4985,5,34,800,247,eyes.,92,303.576087,91.27030663,291.5440047,1.323951146,,,,,,,,,
4986,5,35,801,225,I,94,308.287234,109.7918483,293.8712158,1.344714983,,,,,,,,,
4987,5,35,802,248,then,94,305.5425532,94.93729282,292.8026271,1.331348163,,,,,,,,,
4988,5,35,803,270,sat,91,299.6373626,93.59885048,287.024432,1.3339314,,,,,,,,,
4989,5,35,804,213,down,93,313.5698925,168.0169115,287.9969839,1.454435401,,,,,,,,,
4990,5,35,805,214,on,92,331.0,292.3360252,294.8284726,1.478023528,,,,,,,,,
4991,5,35,806,225,the,93,297.827957,126.0761178,280.7535449,1.379104529,,,,,,,,,
4992,5,35,807,248,floor,94,290.1382979,107.3594706,274.8573516,1.373333644,,,,,,,,,
4993,5,35,808,225,and,93,290.2043011,115.8901803,273.7878411,1.383035084,,,,,,,,,
4994,5,35,809,225,brushed,93,297.7741935,115.6860565,281.3509083,1.382337507,,,,,,,,,
4995,5,35,810,247,away,93,291.0537634,80.34265822,280.8104108,1.306415981,,,,,,,,,
4996,5,35,811,248,the,94,291.2553191,93.46426333,278.8876,1.334415692,,,,,,,,,
4997,5,35,812,247,hair,93,309.6129032,133.1177178,288.9190773,1.425593426,,,,,,,,,
4998,5,35,813,236,that,91,298.8131868,90.15171313,286.4832002,1.335494715,,,,,,,,,
4999,5,35,814,248,had,91,342.7032967,143.3425187,319.2993283,1.437932712,,,,,,,,,
5000,5,35,815,236,accumulated,93,335.7741935,225.4389018,306.9253001,1.446161142,,,,,,,,,
5001,5,35,816,259,on,92,290.2391304,73.25349177,281.4627508,1.284081037,,,,,,,,,
5002,5,35,817,281,my,92,306.5434783,141.7987595,287.3499303,1.389591638,,,,,,,,,
5003,5,35,818,214,shiny,94,307.6914894,89.27931603,296.1965711,1.31314379,,,,,,,,,
5004,5,35,819,259,new,93,308.5806452,97.54567744,295.2737373,1.338875511,,,,,,,,,
5005,5,35,820,225,Buster,92,321.173913,127.2094067,301.9209034,1.405318282,,,,,,,,,
5006,5,35,821,236,Brown,94,323.8085106,120.8510393,306.3226376,1.38808155,,,,,,,,,
5007,5,35,822,236,shoes.,94,353.712766,235.6635848,318.3115488,1.499539924,,,,,,,,,
5008,5,36,823,248,My,93,333.0860215,159.9590747,309.8375807,1.42109364,,,,,,,,,
5009,5,36,824,270,head,93,313.8172043,103.322516,299.1106953,1.356120715,,,,,,,,,
5010,5,36,825,236,was,94,299.1702128,103.2336986,285.5477253,1.340412495,,,,,,,,,
5011,5,36,826,259,no,93,299.5591398,96.31859073,286.2608459,1.344713483,,,,,,,,,
5012,5,36,827,236,longer,92,286.673913,83.6859788,275.5254974,1.325900602,,,,,,,,,
5013,5,36,828,236,in,93,293.1827957,100.1476026,279.8874879,1.340740316,,,,,,,,,
5014,5,36,829,248,the,92,285.5978261,79.67144894,276.1197112,1.289912162,,,,,,,,,
5015,5,36,830,225,"clouds,",93,305.5376344,108.213814,290.1842296,1.3646031,,,,,,,,,
5016,5,36,831,225,and,93,297.2688172,80.92765688,286.9749836,1.304102703,,,,,,,,,
5017,5,36,832,225,I,93,291.4516129,100.3608182,278.302671,1.340766844,,,,,,,,,
5018,5,36,833,225,got,93,286.0322581,93.74531311,273.4125001,1.33949032,,,,,,,,,
5019,5,36,834,495,up,93,293.1505376,181.6069541,268.9975125,1.428533447,,,,,,,,,
5020,5,36,835,281,off,95,284.5263158,94.62016362,271.5196479,1.349175886,,,,,,,,,
5021,5,36,836,225,the,94,298.7978723,117.3160954,280.1824495,1.417205403,,,,,,,,,
5022,5,36,837,225,"floor,",93,298.8064516,107.0771012,283.0255529,1.377540764,,,,,,,,,
